NCC - Listagem detalhada de produtos;;;;;;;;;;;;;
Filtros; ;Descrição:;Todos;Ref.:;Todos;;;;;;;;
;;Grupo:;Todos;Texto NF:;Todos;;;;;;;;
;;Fabricante:;Todos;Dt. cad.:;Todos;;;;;;;;
Código;;Descrição;;Referência;UND;"Gên.
";NCM;CEST;CST ICMS;CST IPI;CST PIS;CST COFINS;Natureza
77;;CORREDICA TELESCOPICA STELL PUSH OPEN 450MM;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
78;;CORREDICA TELESCOPICA STELL PUSH OPEN 500MM;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
79;;CORREDICA TELESCOPICA STELL SOFT CLOSE 350MM;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
81;;CORREDICA TELESCOPICA STELL SOFT CLOSE 450MM;;;UN;83;8302.42.00;;000;099;099;099;
 ;;;;;;;;;;;;;
82;;CORREDICA TELESCOPICA STELL SOFT CLOSE 500MM;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
83;;CORREDICA TELESCOPICA STELL TT45 400MM;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
63;;CORREDICA TRILHO TELESCOPICA LIGHT 250MM CERMAG;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
365;;CORREIA A  23;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
366;;CORREIA EM V TIPO A 47;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
367;;CORREIA EM V TIPO A 51;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
368;;CORREIA EM V TIPO A 69 WORKER;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
369;;CORRETIVO LIQUIDO BRANCO;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
703;;CORTE;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
164;;DESEMPENADOR DE PORTAS 90CM FVGTN;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
165;;DISCO DE LIXA ACO LTF 7 GRAO 36 CARBORUNDUM;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
166;;DISCO DE LIXA ACO LTF 7 GRAO 60 CARBORUNDUM;;;UN;68;6805.30.20;;000;099;099;099;
 ;;;;;;;;;;;;;
370;;DISCO DE SERRA CIRCULAR 200X35 6,5MM FEPAM F30;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
371;;DISCO DE SERRA CIRCULAR 250 MM X 80 DENTES D30  SW1352508 FEPAM;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
1079;;DISCO DE SERRA CIRCULAR DE WIDEA 185X20MM-7.1/4'x20MM 40 DENTES BDS714;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
167;;DISCO FIBRA 4.1 2 GRAO 60 CARBURUNDUM;;;UN;68;6805.30.20;;000;099;099;099;
 ;;;;;;;;;;;;;
420;;DISCO LAMINA SERRA CIRCULAR P/ALUMINIO 12-305MM 100DENTES METAL TNT 1517;;;UN;44;9403.60.00;;000;099;099;099;
 ;;;;;;;;;;;;;
372;;DISCO LIXA FIBRA MARMORE 7'' GRAO 120 WORKER;;;UN;68;6805.30.20;;000;099;099;099;
 ;;;;;;;;;;;;;
